name,date,stars,comment
JPjasmyn porterUS•1 review,"Aug 7, 2025",0,"Great experience Everything August 7, 2025"
TBTamura BulluckUS•1 review,"Aug 7, 2025",0,"I just love shopping from your websiteI just love shopping from your website, I can always find items that's my style for my age. I will always shop with fashion nova. August 6, 2025"
FPFrancisco PerezEC•1 review,"Aug 7, 2025",0,"Excellent website and luxury clothing…Excellent website and luxury clothing at a good price and quality!August 5, 2025"
JCJASMINE CUS•2 reviews,"Aug 7, 2025",0,"Keep the sales coming!August 6, 2025"
JHJaliyah HamptonUS•1 review,"Aug 7, 2025",0,"Second time spending more the $100 on hereI've just discovered fashion nova, I'm tired of shein having to pay a bunch for cheap looking stuff and then it takes forever to get here. Fashion Nova is better with time and paying for what you get. It's a bit on the higher side of prices but it's worth the quality.August 5, 2025"
OKOkayUS•1 review,"Aug 7, 2025",0,"I always get charged extra for shipping…I always get charged extra for shipping when advertising is free one day shipping. Never get a refund and even when my bags come ripped my items do not get replaced that are missing. July 23, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Love it!!!!November 3, 2024"
MJMr JonesUS•2 reviews,"Aug 7, 2025",0,"Really fast and perfect selection on…Really fast and perfect selection on update fashion 👌🏾August 6, 2025"
INIrene NkansahGH•1 review,"Aug 7, 2025",0,"I’ve been trying to order these items…I’ve been trying to order these items about six times since Monday but it keeps being cancelled each time after confirmation. I’ve tried with different payment cards too but still isn’t going through . Shipping and billing address matches but still won’t go through . It’s been so frustrating! Wish I knew exactly what the problem was . August 7, 2025"
MRMariaha ReynoldsUS•1 review,"Aug 7, 2025",0,"It was easy It was easy to use thanks boo August 6, 2025"
DTDJ TMACUS•1 review,"Aug 7, 2025",0,"Easy to navigate website easy checkout😁August 6, 2025"
OCOctavia CrawfordUS•2 reviews,"Aug 7, 2025",0,"Love fashion nova!!Love fashion nova! I never have issues with my orders.August 1, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Love the timesLove the times August 6, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Good choices and fast checkoutGood choices and fast checkout August 4, 2025"
EHEricka HUS•1 review,"Aug 7, 2025",0,"I love love the clothing selections!August 6, 2025"
JPjaxon petraliaUS•1 review,"Aug 7, 2025",0,"i love this appAugust 1, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Great experience !August 6, 2025"
TOTatiana Oquendo muneraUS•1 review,"Aug 7, 2025",0,"Very good cualityVery good cuality August 6, 2025"
ASAj SimpsonUS•1 review,"Aug 7, 2025",0,"The app is very slow at timesThe app is very slow at times August 6, 2025"
NGNikendra GreenUS•1 review,"Aug 7, 2025",0,"I love it!!!I love it!!! August 6, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"But I haven’t got experienceBut I haven’t got experience, but you don’t give me the coupon. Yes, you need you need to give me.😂August 6, 2025"
EEEeAZ•1 review,"Aug 7, 2025",0,"Very nice ,good quality and nice workVery nice ,good quality and nice work August 6, 2025"
AMAudrey MitchellCA•1 review,"Aug 7, 2025",0,"I don't get my stuff on time..I don't get my stuff on time..You guys owe me money for a delivery tat was nerver recieved.I paid $40 for a fast service at a set time and got it days later.August 6, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Fashion nova is pretty spot on most of…thatFashion nova is pretty spot on most of the timeAugust 6, 2025"
DBDajshia BrownUS•1 review,"Aug 7, 2025",0,"I’ve ordered next day shipping a few…I’ve ordered next day shipping a few times and they didn’t send it August 6, 2025"
EJElyse JordanUS•1 review,"Aug 7, 2025",0,"love love love the clothesAugust 6, 2025"
JWJulius WhitmanUS•1 review,"Aug 7, 2025",0,"I don't like the fact that you can't…I don't like the fact that you can't immediately cancel your order if you made a mistake. Also, I don't like the fact that you have to pay for return shipping.August 6, 2025"
TMTarena McCallUS•1 review,"Aug 7, 2025",0,"This website is fireLove the clothes always look like pictures quality is good and easy to orderAugust 6, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"My order was cancelled I don't know whyMy order was cancelled I don't know why August 6, 2025"
MAMarthaUS•2 reviews,"Aug 7, 2025",0,"I love these jeansI love these jeans August 6, 2025"
DSDia SinghUS•3 reviews,"Aug 7, 2025",0,"love shopping herei always find something i want here!!August 6, 2025"
AMAngel MUS•1 review,"Aug 7, 2025",0,"Very quick and easyVery quick and easy August 6, 2025"
NENeutraUS•1 review,"Aug 7, 2025",0,"Good i like clothingGood i like clothing August 6, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"When trying to use Klarna or afterpay…When trying to use Klarna or afterpay this website intentionally doesn’t run properly August 6, 2025"
Trish TUS•1 review,"Aug 7, 2025",0,"GreatGreat site and selectionsAugust 6, 2025"
MCMirabel ChukwuUS•1 review,"Aug 7, 2025",0,"Every thing was easy for me and I love…Every thing was easy for me and I love shopping fromFashionovaAugust 6, 2025"
PMPhylicia  MUS•1 review,"Aug 7, 2025",0,"I regularly shop at Fashion Nova andI regularly shop at Fashion Nova and it’s always a pleasant experience. Even when it comes to returns, the process is seamlessAugust 6, 2025"
CICiaraUS•5 reviews,"Aug 7, 2025",0,"Great quality Most of the clothes are of a good quality.  Easy return policy as well,  so I have no problem spending money with Fashion Nova.August 6, 2025"
LRLaMar’reonna😚💝. richardsonUS•1 review,"Aug 7, 2025",0,"good but priceygood but priceyAugust 6, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"🤞🏾yes ma'am good store🤞🏾yes ma'am good store August 6, 2025"
AMAmberUS•2 reviews,"Aug 7, 2025",0,"You’re doing greatAugust 6, 2025"
MPMike PeeGH•1 review,"Aug 7, 2025",0,"It was easy placing order and choosing…It was easy placing order and choosing a particular brand August 6, 2025"
EBEvan ByersUS•1 review,"Aug 7, 2025",0,"It’s worth buying!really great quality clothes!August 6, 2025"
ANAnonymousUS•1 review,"Aug 7, 2025",0,"What makes my experience great about…What makes my experience great about shopping on fashionnova is that they ship fast and the clothes fit so wellAugust 6, 2025"
Somantha CarterUS•3 reviews,"Aug 7, 2025",0,"Awesome place to shopAugust 6, 2025"
KDKeandra DurhamUS•1 review,"Aug 7, 2025",0,"Great experience and very professionalGreat experience and very professional August 6, 2025"
CBCecilia BrownUS•5 reviews,"Aug 7, 2025",0,"always a great experiencealways a great experience August 6, 2025"
LSlondi sheaUS•1 review,"Aug 7, 2025",0,"love it they never disappointAugust 6, 2025"
FAFlawless AveryUS•1 review,"Aug 7, 2025",0,"It was very easy to navigate through…It was very easy to navigate through the systemAugust 6, 2025"
NGNancy GonzalesUS•1 review,"Aug 7, 2025",0,"RIP OFFTheir dresses are very cute but sizing is tricky.  A medium is not a medium, either top portion is too small or too big.  Worst part of this company is their Return policy.  You can return your items with a fee but basically they get to keep your money! And provide you with a GIFT card. Sounds like a total rip off.  My suggestion is never using them again.  I feel this is their way of making money in hopes customers forget to utilize their credit.  Their customer service is not on your side.  Very disappointing and frustrating that they say it’s for your convenience to not provide a Refund to your credit card!   My suggestion- Don't buy from them!July 25, 2025Unprompted review"
JWJae WilliamsUS•1 review,"Aug 7, 2025",0,"I love shopping with fashion nova…I love shopping with fashion nova there’s always so many great sales going on. And offers. I’m going on vacation soon and I knew I had to come to fashion nova to come get some more cute things. they always come through for me..August 6, 2025"
VVValerie VieraUS•2 reviews,"Aug 7, 2025",0,"Quick and easy.August 6, 2025"
SEselCA•1 review,"Aug 7, 2025",0,"great great ! used this site many times in the past no probAugust 6, 2025"
CAChochon AdamsUS•1 review,"Aug 7, 2025",0,"Super fantastic Super fantastic seller August 6, 2025"
CPChristian PerezUS•1 review,"Aug 7, 2025",0,"Various options for a good priceVarious options for a good price! Easy to use.August 6, 2025"
TSTasha SanchezUS•1 review,"Aug 7, 2025",0,"I paid way more for my item then I…I paid way more for my item then I received back for my returned item. That’s ridiculous! Never shopping here again. August 6, 2025"
DDDonta DeanUS•1 review,"Aug 7, 2025",0,"Great experienceGreat experience August 6, 2025"
CHChanelUS•1 review,"Aug 7, 2025",0,"My experience has been greatMy experience has been great! Super cute items with amazing prices :) August 6, 2025"
TRTrishJM•2 reviews,"Aug 6, 2025",0,"I love shppping with fashion novaI love shppping with fashion novaI just don’t like how fast things go out of stock and then take forever to restock August 6, 2025"
JRJRTUS•1 review,"Aug 6, 2025",0,"I love the quality of the clothing &…I love the quality of the clothing & the ease of shopping online with Fashion Nova!! The shipping & return process is also great!! August 6, 2025"
SEShirley EnamoradoHN•1 review,"Aug 6, 2025",0,"The sale prices are goodThe sale prices are good. De quality off the clothes are great August 6, 2025"
MGMichelle GUS•4 reviews,"Aug 6, 2025",0,"I've been a customer for the past 10…I've been a customer for the past 10 years. Best place to order and receive within a reasonable time frame.August 6, 2025"
KBKarma BarsUS•1 review,"Aug 6, 2025",0,"Fast ordering Thanks for making ordering fast & easy.August 6, 2025"
ABAmber BlackwellUS•1 review,"Aug 6, 2025",0,"Everything went smooth with ordering!August 6, 2025"
KMKristina MarieUS•1 review,"Aug 6, 2025",0,"Quick shippingQuick shipping August 6, 2025"
SVSteven VersaUS•1 review,"Aug 6, 2025",0,"Good clothes just need more discountsAugust 6, 2025"
SBSHADOKHT BOSTONUS•6 reviews,"Aug 6, 2025",0,"I love Fashion Nova their styles are…I love Fashion Nova their styles are like no other! Fitting are exact not too small not too big just right! Love me some Fashion NovaAugust 6, 2025"
TRTy'Ana RobinsonUS•1 review,"Aug 6, 2025",0,"i love novaaaAugust 6, 2025"
EREddye RobinsonUS•1 review,"Aug 6, 2025",0,"love fashion nova love fashion nova , so many different styles to chose from !!August 6, 2025"
CWCarla WhatleyUS•1 review,"Aug 6, 2025",0,"shippingthe shipping, hopefully it delivers tomorrowAugust 6, 2025"
FNFashion NovaUS•1 review,"Aug 6, 2025",0,"Found what i like easilyFound what i like easily August 6, 2025"
KEKelsUS•1 review,"Aug 6, 2025",0,"I wish instead of the gift card optionI wish instead of the gift card option, we could get our money returned. Also being able to see real models wear plus size clothes and it looks presentable, not tacky. August 6, 2025"
SonSu Funk uUS•2 reviews,"Aug 6, 2025",0,"Thank you so much it was very niceAugust 6, 2025"
AJAngel JonesUS•1 review,"Aug 6, 2025",0,"I love fashion nova I love fashion nova ! Their clothes never disappoint and I love their material! I will forever shop with fashion nova! August 6, 2025"
MOMonicaUS•1 review,"Aug 6, 2025",0,"Has been my go too for yearsHas been my go too for years! Fashion Nova never disappoints!August 6, 2025"
TNTheresa NealyUS•1 review,"Aug 6, 2025",0,"Love the prices & varietyLove the prices & variety August 6, 2025"
RARayUS•3 reviews,"Aug 6, 2025",0,"Fashion nova is greatFashion nova is great, fast and efficient when I need to find something swiftly!August 6, 2025"
KRKela RansomUS•1 review,"Aug 6, 2025",0,"Easy to order itemsAugust 6, 2025"
FNFashion NovaUS•1 review,"Aug 6, 2025",0,"NiceGreat shippingAugust 6, 2025"
MMMarilyn M. GoodmanUS•1 review,"Aug 6, 2025",0,"Easy to place order.Fabulous selections.Easy to place order. Great selections.August 6, 2025"
KMKumpuna MbalaUS•1 review,"Aug 6, 2025",0,"I'm outraged that's why I gave it one…I'm outraged that's why I gave it one star. I haven't received my order of 4 items for over a month. I paid $95 for it and it still hasn't arrived. I can't get in touch with you. Please try to resolve my case.August 6, 2025"
FNFashion NovaUS•1 review,"Aug 6, 2025",0,"Love fashion novaLove fashion nova August 6, 2025"
MAMelvin AgueleUS•1 review,"Aug 6, 2025",0,"Selections are on pointSelections are on point August 6, 2025"
ARAisha RueUS•2 reviews,"Aug 6, 2025",0,"Simple siteAugust 6, 2025"
FNFashion NovaUS•1 review,"Aug 6, 2025",0,"Always my go to for any fashion needs Always my go to for any fashion needsAugust 6, 2025"
RIRiriZA•1 review,"Aug 6, 2025",0,"They will scam youThey will scam you. I bought 2 items on their buy 1 get 1 free promotion. They only sent me 1 item because the other was ‘sold out’ but when I checked in their store the ‘sold out’ item was available in many sizes for me to purchase. They are scammers and are ripping people off. Their customer services is also horrible. You won’t get assisted. Never again will I purchase from this useless company. July 28, 2025Unprompted review"
Natasha KayomboUS•2 reviews,"Aug 6, 2025",0,"I can’t wait to receive my beautiful…I can’t wait to receive my beautiful dressAugust 6, 2025"
QEQUEEN EZURUIKECA•1 review,"Aug 6, 2025",0,"No stress orderingAugust 6, 2025"
FNFashion NovaCA•1 review,"Aug 6, 2025",0,"The quality and the true size of what…The quality and the true size of what you sellAugust 6, 2025"
MLMaya LleonartUS•1 review,"Aug 6, 2025",0,"Perfect 🥰,thank youPerfect 🥰,thank you August 6, 2025"
CGCharleston GreenwoodUS•1 review,"Aug 6, 2025",0,"My shipment and my clothes is always…My shipment and my clothes is always perfect 👌 August 6, 2025"
